"ML Catalog Number",Format,"Scientific Name","Common Name","Background Species",Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,"Elevation (m)",Age/Sex,Behaviors,Playback,Collected,"Specimen ID","Home Archive Catalog Number",Recorder,Microphone,Accessory,"Partner Institution","eBird Checklist ID",Unconfirmed?,"Air Temp(ºC)","Water Temp(ºC)","Media notes","Observation Details",Class,Order,Family,"Parent Species","eBird Species Code","Taxon Category","Taxonomic Sort","Recordist 2 Display Name","Recordist 2 Profile URL","Average Community Rating","Number of Ratings","Asset State","Asset Tags","Contributor Profile URL","Original Image Height","Original Image Width","Specimen Page URL","eBird Checklist URL","ebird Species URL",isInternalUser,mediaDownloadUrl,report_as
98621,Audio,"Hylophilus pectoralis","Ashy-headed Greenlet","Pitangus sulphuratus -- Great Kiskadee; Crypturellus undulatus -- Undulated Tinamou; Leptotila verreauxi -- White-tipped Dove; Tolmomyias flaviventris -- Yellow-breasted Flycatcher","Davis Finch",4/29/1998,1998,4,29,1252,Guyana,GY-UT,"Upper Takutu-Upper Essequibo",,"Karanambu Ranch",3.75,-59.3,91,"Adult Male – 1",Song,Used,,,,"SONY TC-D5 PRO II","Sennheiser MKH 816T",,,,,,,"NOTES: high pass filter 8khz; Response to playback: Approach. Response to playback: Normal song. Other Behaviors: Advertise.",,,,,"Hylophilus pectoralis",ashgre1,Species,18244.0,,,3.0,1,committed,"archive; playback",,,,"https://macaulaylibrary.org/asset/98621",,"https://ebird.org/species/ashgre1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",ashgre1
98620,Audio,"Thamnophilus punctatus punctatus/interpositus","Northern Slaty-Antshrike (Guianan)","Chiroxiphia pareola -- Blue-backed Manakin; Sakesphorus canadensis -- Black-crested Antshrike; Crypturellus undulatus -- Undulated Tinamou","Davis Finch",4/29/1998,1998,4,29,1140,Guyana,GY-UT,"Upper Takutu-Upper Essequibo",,"Karanambu Ranch",3.75,-59.3,91,"Adult Female – 1; Adult Male – 1",Song,Used,,,,"SONY TC-D5 PRO II","Sennheiser MKH 816T",,,,,,,"Response to playback: Approach. Response to playback: Normal song. Other Behaviors: Advertise.",,,,,"Thamnophilus punctatus",norsla2,Group,12871.0,,,3.0,1,committed,"archive; playback",,,,"https://macaulaylibrary.org/asset/98620",,"https://ebird.org/species/norsla1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",norsla1
98619,Audio,"Elaenia chiriquensis","Lesser Elaenia","Amazona sp. -- Amazona sp.; Eupsittula pertinax -- Brown-throated Parakeet; Phaeomyias murina -- Mouse-colored Tyrannulet; Patagioenas cayennensis -- Pale-vented Pigeon; Atalotriccus pilaris -- Pale-eyed Pygmy-Tyrant; Sporophila sp. -- Sporophila sp.; Crypturellus undulatus -- Undulated Tinamou; Leptotila verreauxi -- White-tipped Dove","Davis Finch",4/29/1998,1998,4,29,856,Guyana,GY-UT,"Upper Takutu-Upper Essequibo",,"Karanambu Ranch",3.75,-59.3,91,"Adult Male – 1",Call,Used,,,,"SONY TC-D5 PRO II","Sennheiser MKH 816T",,,,,,,"Response to playback: Approach.",,,,,"Elaenia chiriquensis",lesela1,Species,14997.0,,,3.0,1,committed,"archive; playback",,,,"https://macaulaylibrary.org/asset/98619",,"https://ebird.org/species/lesela1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",lesela1
98611,Audio,"Megascops watsonii watsonii","Tawny-bellied Screech-Owl (Tawny-bellied)","Dendrocolaptes certhia -- Amazonian Barred-Woodcreeper; Galbula galbula -- Green-tailed Jacamar; Zimmerius gracilipes -- Slender-footed Tyrannulet","Davis Finch",11/20/1997,1997,11,20,530,Guyana,GY-UT,"Upper Takutu-Upper Essequibo",,"3.0 km SW of Rewa Village, On Rupununi River",,,60,Unknown – 1,Song,"Not Used",,,,"SONY TC-D5 PRO II","Sennheiser MKH 816T",,,,,,,"Other Behaviors: Advertise. Habitat: Rainforest.",,,,,"Megascops watsonii",tabsco2,Group,8310.0,,,3.0,1,committed,"archive; no_playback",,,,"https://macaulaylibrary.org/asset/98611",,"https://ebird.org/species/tabsco1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",tabsco1
98609,Audio,"Trogon rufus","Black-throated Trogon","Cymbilaimus lineatus -- Fasciated Antshrike; Myiopagis gaimardii -- Forest Elaenia; Galbula sp. -- Galbula sp.; Trogon viridis -- Green-backed Trogon; Brotogeris chrysoptera -- Golden-winged Parakeet; Cercomacra cinerascens -- Gray Antbird; Ara sp. -- large macaw sp.; Hylophilus thoracicus -- Lemon-chested Greenlet; Thamnophilus murinus -- Mouse-colored Antshrike; Deroptyus accipitrinus -- Red-fan Parrot; Ramphastos tucanus -- White-throated Toucan; Piprites chloris -- Wing-barred Piprites","Davis Finch",11/19/1997,1997,11,19,715,Guyana,GY-UT,"Upper Takutu-Upper Essequibo",,"Rewa River",3.7337,-58.722,60,,Song,"Not Used",,,,"SONY TC-D5 PRO II","Sennheiser MKH 816T",,,,,,,"Other Behaviors: Advertise. Habitat: Rainforest.",,,,,"Trogon rufus",blttro2,Species,8919.0,,,3.0,1,committed,"archive; no_playback",,,,"https://macaulaylibrary.org/asset/98609",,"https://ebird.org/species/blttro2",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",blttro2
98606,Audio,"Laniocera hypopyrra","Cinereous Mourner","Euphonia cayennensis -- Golden-sided Euphonia; Patagioenas plumbea -- Plumbeous Pigeon","Davis Finch",11/18/1997,1997,11,18,1345,Guyana,GY-UT,"Upper Takutu-Upper Essequibo",,"Rewa River",3.7337,-58.722,60,"Adult Male – 1",Song,Used,,,,"SONY TC-D5 PRO II","Sennheiser MKH 816T",,,,,,,"Response to playback: Approach. Response to playback: Different song. Other Behaviors: Advertise. Habitat: Rainforest, Evergreen Forest.",,,,,"Laniocera hypopyrra",cinmou1,Species,15242.0,,,3.0,1,committed,"archive; playback",,,,"https://macaulaylibrary.org/asset/98606",,"https://ebird.org/species/cinmou1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",cinmou1
98605,Audio,"Rhytipterna simplex","Grayish Mourner","Patagioenas plumbea -- Plumbeous Pigeon; Lipaugus vociferans -- Screaming Piha","Davis Finch",11/18/1997,1997,11,18,1230,Guyana,GY-UT,"Upper Takutu-Upper Essequibo",,"Rewa River",3.7337,-58.722,60,"Adult Male – 1",Song,"Not Used",,,,"SONY TC-D5 PRO II","Sennheiser MKH 816T",,,,,,,"Other Behaviors: Advertise. Habitat: Rainforest, Evergreen Forest.",,,,,"Rhytipterna simplex",gramou1,Species,16497.0,,,3.0,1,committed,"archive; no_playback",,,,"https://macaulaylibrary.org/asset/98605",,"https://ebird.org/species/gramou1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",gramou1
97592,Audio,"Saxicola torquatus sibilla","African Stonechat (Madagascar)",,"Lucienne Wilmé",11/17/1987,1987,11,17,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana; Vohiparara",-21.2333,47.4,1160,Male – 1,,Unspecified,,,,"SONY TC-D5M","Sennheiser ME 88",,,,,,,"NOTES: Recordist- 1 call.",,,,,"Saxicola torquatus",stonec6,Group,27395.0,,,3.0,1,committed,archive,,,,"https://macaulaylibrary.org/asset/97592",,"https://ebird.org/species/afrsto1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",afrsto1
97588,Audio,"Sarothrura watersi","Slender-billed Flufftail",,"Lucienne Wilmé",11/16/1987,1987,11,16,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana; Vohiparara",-21.2333,47.4,1160,,,Unspecified,,,,"SONY TC-D5M","Sennheiser ME 88",,,,,,,"NOTES: Recordist- answers play back after 30'; 1 m from me but invisible; capture in a mistnetTime:  am.",,,,,"Sarothrura watersi",slbflu1,Species,5043.0,,,3.0,1,committed,archive,,,,"https://macaulaylibrary.org/asset/97588",,"https://ebird.org/species/slbflu1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",slbflu1
97533,Audio,"Corythornis vintsioides","Malagasy Kingfisher","Himantopus himantopus -- Black-winged Stilt; Ardea alba -- Great Egret; Corvus albus -- Pied Crow; Cinnyris sovimanga -- Souimanga Sunbird","Lucienne Wilmé",7/19/1987,1987,7,19,900,Madagascar,MG-M,Mahajanga,,"Lac Kinkony",-16.1667,45.8333,,Unknown – 2,"Foraging or Eating",Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Notes on data log: 2 ind. perched on a branch above waterNotes on tape: I believe she says the birds are after fish. mf 10june99Tech Note: Recordist used the name Corythornis vintsoides  for this bird. I changed it to use our taxonomy. MF 8sept99Elevation:  8m<alt.<50m.",,,,,"Corythornis vintsioides",malkin2,Species,9402.0,,,3.0,1,committed,archive,,,,"https://macaulaylibrary.org/asset/97533",,"https://ebird.org/species/malkin2",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",malkin2
96895,Audio,"Sula dactylatra","Masked Booby",,"Doug Pratt",6/24/1995,1995,6,24,830,Kiribati,KI,,,"Malden Island",,,,,"Call; Courtship, Display, or Copulation; Flying","Not Used",,,,"MARANTZ PMD 221","Sennheiser ME 80","Sony PBR-330 Parabola 32.8cm/6.5cm(12.9in/2.6in)",,,,,,"Other Behaviors: Mate, Social Context: Colony.",,,,,"Sula dactylatra",masboo,Species,6912.0,,,3.0,1,committed,"archive; no_playback",,,,"https://macaulaylibrary.org/asset/96895",,"https://ebird.org/species/masboo",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",masboo
96892,Audio,"Onychoprion fuscatus","Sooty Tern","Anous minutus -- Black Noddy","Doug Pratt",6/22/1995,1995,6,22,0,Kiribati,KI,,,"Vostok Island",,,,,"Call; Flying",Unspecified,,,,"MARANTZ PMD 221","Sennheiser ME 80","Sony PBR-330 Parabola 32.8cm/6.5cm(12.9in/2.6in)",,,,,,"Social Context: Colony.",,,,,"Onychoprion fuscatus",sooter1,Species,6337.0,,,3.0,1,committed,archive,,,,"https://macaulaylibrary.org/asset/96892",,"https://ebird.org/species/sooter1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",sooter1
96881,Audio,"Sula sula rubripes","Red-footed Booby (Indopacific)","Anous minutus -- Black Noddy; Fregata minor -- Great Frigatebird; Onychoprion fuscatus -- Sooty Tern; Gygis alba -- White Tern","Doug Pratt",6/22/1995,1995,6,22,0,Kiribati,KI,,,"Vostok Island",,,,,Call,"Not Used",,,,"MARANTZ PMD 221","Sennheiser ME 80","Sony PBR-330 Parabola 32.8cm/6.5cm(12.9in/2.6in)",,,,,,"Other Behaviors: Advertise, Emit Alarm, Social Context: Colony.",,,,,"Sula sula",refboo2,Group,6932.0,,,3.0,1,committed,"archive; no_playback",,,,"https://macaulaylibrary.org/asset/96881",,"https://ebird.org/species/refboo",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",refboo
96879,Audio,"Sula sula rubripes","Red-footed Booby (Indopacific)","Anous minutus -- Black Noddy","Doug Pratt",6/22/1995,1995,6,22,0,Kiribati,KI,,,"Vostok Island",,,,,Call,"Not Used",,,,"MARANTZ PMD 221","Sennheiser ME 80","Sony PBR-330 Parabola 32.8cm/6.5cm(12.9in/2.6in)",,,,,,"Other Behaviors: Advertise, Social Context: Colony.",,,,,"Sula sula",refboo2,Group,6932.0,,,3.0,1,committed,"archive; no_playback",,,,"https://macaulaylibrary.org/asset/96879",,"https://ebird.org/species/refboo",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",refboo
96877,Audio,"Anous minutus","Black Noddy",,"Doug Pratt",6/22/1995,1995,6,22,0,Kiribati,KI,,,"Vostok Island",,,,,Call,"Not Used",,,,"MARANTZ PMD 221","Sennheiser ME 80","Sony PBR-330 Parabola 32.8cm/6.5cm(12.9in/2.6in)",,,,,,"Other Behaviors: Emit Alarm.",,,,,"Anous minutus",blknod,Species,6348.0,,,3.0,1,committed,"archive; no_playback",,,,"https://macaulaylibrary.org/asset/96877",,"https://ebird.org/species/blknod",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",blknod
96362,Audio,"Ixobrychus exilis","Least Bittern",,"Cullen Hanks",3/5/1999,1999,3,5,715,"United States",US-TX,Texas,,"South Padre Island Convention Center Marsh",,,,,Song,"Not Used",,,,"NAGRA IV-S","Sennheiser MKH 816T",,,,,,,"NOTES: [This is the ""dovelike cooing"" noted in BNA, but the spectrogram on Page 4 of that account appears to have the frequency axis incorrect.  What should have been 1 kHz is labeled as 10 kHZ.  Quality added (2/2-3 - but with a bit of hiss) - CAM - 21 November 2004].",,,,,"Ixobrychus exilis",leabit,Species,7020.0,,,3.0,1,committed,"archive; no_playback","https://ebird.org/profile/MTMxNzkx",,,"https://macaulaylibrary.org/asset/96362",,"https://ebird.org/species/leabit",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",leabit
96350,Audio,"Saltator atriceps","Black-headed Saltator","Myiarchus tuberculifer -- Dusky-capped Flycatcher; Penelopina nigra -- Highland Guan; Chiroxiphia linearis -- Long-tailed Manakin; Pheugopedius maculipectus -- Spot-breasted Wren","Cullen Hanks",4/2/1999,1999,4,2,655,Mexico,MX-CHP,Chiapas,,"El Triunfo, Paval Shade Grown Coffee Plantation",,,,,,"Not Used",,,,"NAGRA IV-S","Sennheiser ME 67",,,S49321336,,,,"Habitat: Forest, Evergreen Forest.",,,,,"Saltator atriceps",blhsal1,Species,33389.0,"Brian  O'Shea","https://ebird.org/profile/MTE1NjUy",3.0,1,committed,"archive; no_playback","https://ebird.org/profile/MTMxNzkx",,,"https://macaulaylibrary.org/asset/96350","https://ebird.org/view/checklist/S49321336","https://ebird.org/species/blhsal1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",blhsal1
96346,Audio,"Attila spadiceus [flammulatus Group]","Bright-rumped Attila (Northern)","Momotus lessonii -- Lesson's Motmot; Chiroxiphia linearis -- Long-tailed Manakin; Thryophilus rufalbus -- Rufous-and-white Wren; Leptotila verreauxi -- White-tipped Dove","Cullen Hanks",4/1/1999,1999,4,1,1555,Mexico,MX-CHP,Chiapas,,"El Triunfo Biosphere Reserve",,,,,,Unspecified,,,,"NAGRA IV-S","Sennheiser ME 67",,,S49321312,,,,"NOTES: LNS- High-pass filter at 250 Hz (first segment only).",,,,,"Attila spadiceus",brratt2,Group,15952.0,"Brian  O'Shea","https://ebird.org/profile/MTE1NjUy",3.0,1,committed,archive,"https://ebird.org/profile/MTMxNzkx",,,"https://macaulaylibrary.org/asset/96346","https://ebird.org/view/checklist/S49321312","https://ebird.org/species/brratt1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",brratt1
96079,Audio,"Formicarius rufifrons","Rufous-fronted Antthrush",,"Tom Schulenberg",10/24/1999,1999,10,24,520,Bolivia,BO-N,Pando,,Rutina,-11.4167,-69.0,,Unknown – 1,Song,Used,,,,"SONY TCD-D10 PRO II",,,,,,,,"NOTES: Location: south bank of Rio Tahuamanu, a few kilometers south or wouthwest of Rutina along Rutina-Palmera logging road.",,,,,"Formicarius rufifrons",rufant3,Species,13664.0,,,3.0,1,committed,"archive; playback","https://ebird.org/profile/MTM1NjE3",,,"https://macaulaylibrary.org/asset/96079",,"https://ebird.org/species/rufant3",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",rufant3
95788,Audio,"Saxicola torquatus sibilla","African Stonechat (Madagascar)","Amphilais seebohmi -- Gray Emutail; Cisticola cherina -- Madagascar Cisticola; Phedina borbonica -- Mascarene Martin; Foudia madagascariensis -- Red Fody","Lucienne Wilmé",11/21/1986,1986,11,21,0,Madagascar,MG-F,Fianarantsoa,,"Parc National Ranomafana",-21.2667,47.4667,,"Adult Female – 1; Adult Male – 1; Juvenile – 3",Call,Unspecified,,,,"SONY TC-D5M",,,,,,,,"NOTES: Elevation:  500m<alt.<900m. Habitat: River.",,,,,"Saxicola torquatus",stonec6,Group,27395.0,,,3.0,1,committed,archive,,,,"https://macaulaylibrary.org/asset/95788",,"https://ebird.org/species/afrsto1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",afrsto1
95098,Audio,"Crypturellus cinnamomeus [cinnamomeus Group]","Thicket Tinamou (cinnamomeus Group)","Myadestes occidentalis -- Brown-backed Solitaire; Momotus lessonii -- Lesson's Motmot; Penelope purpurascens -- Crested Guan; Myiarchus tuberculifer -- Dusky-capped Flycatcher; Basileuterus lachrymosus -- Fan-tailed Warbler; Penelopina nigra -- Highland Guan; Chiroxiphia linearis -- Long-tailed Manakin; Thryophilus rufalbus -- Rufous-and-white Wren; Anabacerthia variegaticeps -- Scaly-throated Foliage-gleaner; Catharus ustulatus -- Swainson's Thrush; Crypturellus cinnamomeus -- Thicket Tinamou; Henicorhina leucosticta -- White-breasted Wood-Wren; Melozone leucotis -- White-eared Ground-Sparrow; Piranga ludoviciana -- Western Tanager; Turdus assimilis -- White-throated Thrush; Empidonax flavescens -- Yellowish Flycatcher","Cullen Hanks",4/1/1999,1999,4,1,550,Mexico,MX-CHP,Chiapas,,"El Triunfo Biosphere Reserve",,,,,,Unspecified,,,,"NAGRA IV-S","Sennheiser ME 67",,,S49321312,,,,"Habitat: Forest.",,,,,"Crypturellus cinnamomeus",thitin3,Group,114.0,"Brian  O'Shea","https://ebird.org/profile/MTE1NjUy",3.0,1,committed,archive,"https://ebird.org/profile/MTMxNzkx",,,"https://macaulaylibrary.org/asset/95098","https://ebird.org/view/checklist/S49321312","https://ebird.org/species/thitin1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",thitin1
95093,Audio,"Ciccaba virgata [virgata Group]","Mottled Owl (Mottled)",,"Cullen Hanks",3/31/1999,1999,3,31,2020,Mexico,MX-CHP,Chiapas,,"El Triunfo Biosphere Reserve",,,,,Song,Used,,,,"NAGRA IV-S","Sennheiser ME 67",,,S49321311,,,,"Habitat: Montane Grassland.",,,,,"Ciccaba virgata",motowl1,Group,8569.0,"Brian  O'Shea","https://ebird.org/profile/MTE1NjUy",3.0,1,committed,"archive; playback","https://ebird.org/profile/MTMxNzkx",,,"https://macaulaylibrary.org/asset/95093","https://ebird.org/view/checklist/S49321311","https://ebird.org/species/motowl",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",motowl
95090,Audio,"Campylopterus hemileucurus","Violet Sabrewing","Chiroxiphia linearis -- Long-tailed Manakin; Thryophilus rufalbus -- Rufous-and-white Wren","Cullen Hanks",3/31/1999,1999,3,31,1415,Mexico,MX-CHP,Chiapas,,"El Triunfo Biosphere Reserve",,,,,"Call; Foraging or Eating","Not Used",,,,"NAGRA IV-S","Sennheiser ME 67",,,,,,,"Habitat: Montane Grassland.",,,,,"Campylopterus hemileucurus",viosab1,Species,4769.0,"Brian  O'Shea","https://ebird.org/profile/MTE1NjUy",3.0,1,committed,"archive; no_playback","https://ebird.org/profile/MTMxNzkx",,,"https://macaulaylibrary.org/asset/95090",,"https://ebird.org/species/viosab1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",viosab1
95089,Audio,"Euphonia affinis affinis/olmecorum","Scrub Euphonia (Scrub)","Chiroxiphia linearis -- Long-tailed Manakin; Henicorhina leucosticta -- White-breasted Wood-Wren","Cullen Hanks",3/31/1999,1999,3,31,1356,Mexico,MX-CHP,Chiapas,,"El Triunfo Biosphere Reserve",,,,,Song,"Not Used",,,,"NAGRA IV-S","Sennheiser ME 67",,,S49321311,,,,"NOTES: LNS- High-pass filter at 250 Hz. Habitat: Montane Grassland.",,,,,"Euphonia affinis",screup2,Group,30771.0,"Brian  O'Shea","https://ebird.org/profile/MTE1NjUy",3.0,1,committed,"archive; no_playback","https://ebird.org/profile/MTMxNzkx",,,"https://macaulaylibrary.org/asset/95089","https://ebird.org/view/checklist/S49321311","https://ebird.org/species/screup1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",screup1
95086,Audio,"Chiroxiphia linearis","Long-tailed Manakin",,"Cullen Hanks",3/31/1999,1999,3,31,1115,Mexico,MX-CHP,Chiapas,,"El Triunfo Biosphere Reserve",,,,,Song,"Not Used",,,,"NAGRA IV-S","Sennheiser ME 67",,,,,,,"Habitat: Montane Grassland.",,,,,"Chiroxiphia linearis",lotman1,Species,16322.0,"Brian  O'Shea","https://ebird.org/profile/MTE1NjUy",3.0,1,committed,"archive; no_playback","https://ebird.org/profile/MTMxNzkx",,,"https://macaulaylibrary.org/asset/95086",,"https://ebird.org/species/lotman1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",lotman1
95083,Audio,"Melozone leucotis occipitalis","White-eared Ground-Sparrow (Gray-crowned)",,"Cullen Hanks",3/31/1999,1999,3,31,0,Mexico,MX-CHP,Chiapas,,"El Triunfo Biosphere Reserve",,,,,Song,"Not Used",,,,"NAGRA IV-S","Sennheiser ME 67",,,S49321311,,,,"Habitat: Montane Grassland.",,,,,"Melozone leucotis",whegrs1,Group,31062.0,"Brian  O'Shea","https://ebird.org/profile/MTE1NjUy",3.0,1,committed,"archive; no_playback","https://ebird.org/profile/MTMxNzkx",,,"https://macaulaylibrary.org/asset/95083","https://ebird.org/view/checklist/S49321311","https://ebird.org/species/wegspa1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",wegspa1
95079,Audio,"Troglodytes rufociliatus","Rufous-browed Wren","Chlorophonia occipitalis -- Blue-crowned Chlorophonia; Aspatha gularis -- Blue-throated Motmot; Myadestes occidentalis -- Brown-backed Solitaire; Chlorospingus flavopectus -- Common Chlorospingus; Penelopina nigra -- Highland Guan; Aulacorhynchus prasinus -- Northern Emerald-Toucanet; Myioborus miniatus -- Slate-throated Redstart","Cullen Hanks",3/30/1999,1999,3,30,1030,Mexico,MX-CHP,Chiapas,,"El Triunfo Biosphere Reserve",,,,,Song,"Not Used",,,,"NAGRA IV-S","Sennheiser ME 67",,,S49321335,,,,"Recorded on the crest leaving el Triunfo towards Cañada Honda. Habitat: Cloudforest.",,,,,"Troglodytes rufociliatus",rubwre2,Species,26166.0,"Brian  O'Shea","https://ebird.org/profile/MTE1NjUy",3.0,1,committed,"archive; no_playback","https://ebird.org/profile/MTMxNzkx",,,"https://macaulaylibrary.org/asset/95079","https://ebird.org/view/checklist/S49321335","https://ebird.org/species/rubwre2",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",rubwre2
95074,Audio,"Penelopina nigra","Highland Guan","Myadestes occidentalis -- Brown-backed Solitaire; Zentrygon albifacies -- White-faced Quail-Dove","Cullen Hanks",3/29/1999,1999,3,29,1545,Mexico,MX-CHP,Chiapas,,"El Triunfo Biosphere Reserve",,,,,"Non-vocal; Song","Not Used",,,,"NAGRA IV-S","Sennheiser ME 67",,,S49321334,,,,"NOTES: LNS- High-pass filter at 250 Hz, recorded at an opening in the cerro triunfo trail. Habitat: Cloudforest.",,,,,"Penelopina nigra",higgua1,Species,835.0,"Brian  O'Shea","https://ebird.org/profile/MTE1NjUy",3.0,1,committed,"archive; no_playback","https://ebird.org/profile/MTMxNzkx",,,"https://macaulaylibrary.org/asset/95074","https://ebird.org/view/checklist/S49321334","https://ebird.org/species/higgua1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",higgua1
